cohort,par_ventile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
1982,20,10,Four-year for-profit,528100,39300,.5420018459677533,0.013445378,0.071428575,.1436974853277206,.2638655602931976,.2058823555707932,.1697479039430618,0.184873953,.1756302565336227,.1546218544244766,.4361344575881958,31500,38400,1190,50736,0.023454746
1982,20,11,Two-year for-profit,428700,39400,.5654446020640664,0.006153846,0.058461539,.1138461530208588,.2861538529396057,.2430769205093384,.1692307740449905,.1292307674884796,.1723076850175858,.1569230705499649,.4399999976158142,36600,43200,325,17369,0.018711497
1982,20,12,Less than two-year schools of any type,420900,28500,0.452171524,0.010204081,0.040816326,0.081632651,.1632653027772903,.1938775479793549,.1734693944454193,.2346938848495483,.2346938848495483,.2346938848495483,0.43877551,19900,31100,98,3871,0.025316456
1982,20,13,Attending college with insufficient data,553000,56200,.6211530245619169,0.042967316,.1476312875747681,0.238584891,.3845023810863495,.1976986229419708,.1455502510070801,.1410209387540817,.1312278062105179,.1186191663146019,.5611457824707031,42500,48100,8169,269152,0.03035088
1982,20,14,Not in college between the ages of 19-22,489200,29500,.4218295226036589,0.014357439,0.054611118,0.097419185,0.182506829,.1374966997354973,.1451598738407045,.1869109479995443,.3479256640115961,.3259050501468664,.3645732361089288,13900,32000,11353,1372950,0.008269056
1982,99,1,Ivy Plus,2019200,177600,.7673820141384165,.2389885783195496,0.455546498,.5432299971580505,.6586459875106812,.1064437180757523,0.060766719,0.07422512,0.099918433,0.092985317,.5717781186103821,84400,96100,2452,17317,.1415949644857655
1982,99,2,Other elite schools (public and private),1611200,107700,0.732012844,.1383195072412491,.3329682350158691,.4482866525650024,.5931779146194458,.1361289322376251,0.08277265,0.085119702,.1028008162975311,0.095133781,.5708026885986328,66100,73200,6391,62110,.1028980840444373
1982,99,3,Highly selective public,1256900,86000,.7204699903024208,.1140879020094872,.2944009602069855,.4226369559764862,.5785671472549439,.1453943401575089,0.075556897,0.090608068,.1098735705018044,.1002408191561699,.6173991560935974,64500,70500,3322,133857,0.024817529
1982,99,4,Highly selective private,1493000,74100,.6705881203856127,0.081318013,.2366989105939865,0.354292631,.4966747164726257,.1632406264543533,0.088573158,.1148730367422104,.1366384476423264,.1233373656868935,.5776904225349426,53100,60800,3308,46459,0.071202566
1982,99,5,Selective public,1271600,68700,.6514135656484564,0.064984366,.1931665986776352,.3033720552921295,.4519875049591065,.1792094707489014,.1119919642806053,.1232693195343018,.1335417628288269,.1210361793637276,.5966949462890625,48900,55400,8956,671578,0.013335755
1982,99,6,Selective private,1367200,61600,.6325699297890671,0.05511811,.1822953969240189,0.282271534,.4337866902351379,.1717967092990875,.1152469590306282,.1314722001552582,.1476974487304688,.1329038441181183,.6165592670440674,46500,53900,4191,175771,0.023843524
1982,99,7,Nonselective four-year public,1415800,39800,0.493223374,0.031620555,0.083003953,.1343873590230942,.2193675935268402,.1739130467176437,.1897233128547669,.1837944686412811,.2332015782594681,.2075098752975464,.4644268751144409,24700,34000,506,92491,0.005470803
1982,99,8,Nonselective four-year private not-for-profit,1470100,44300,.5385751892176226,0.018817205,0.091397852,.1747311800718308,.2795698940753937,.1989247351884842,.1317204236984253,.1935483813285828,.1962365657091141,.1827957034111023,.4865591526031494,32200,40900,372,19477,0.019099451
1982,99,9,Two-year (public and private not-for-profit),1270400,49200,.5331682368944524,0.028935906,0.095208466,.1627255827188492,.2762912213802338,.1779713779687882,.1670815199613571,.1789047867059708,.1997510939836502,.1810827702283859,.4492843747138977,29900,38500,3214,720904,0.004458291
1982,99,10,Four-year for-profit,1361100,40900,.5267012204436574,0.023809524,0.083333336,.1587301641702652,.2579365074634552,.1944444477558136,.1428571492433548,.2023809552192688,.2023809552192688,.1785714328289032,.4285714328289032,29600,37500,252,50736,0.004966887
1982,99,11,Two-year for-profit,,,,,,,,,,,,,,,,,,
1982,99,12,Less than two-year schools of any type,,,,,,,,,,,,,,,,,,
1982,99,13,Attending college with insufficient data,1521400,61100,.6077394030023123,0.058006041,.1679758280515671,.2586102783679962,.3969788551330566,.1679758280515671,.1287009119987488,.1425981819629669,.1637462228536606,.1492447108030319,.5413897037506104,42000,50100,1655,269152,0.006148942
1982,99,14,Not in college between the ages of 19-22,1458900,32300,.4163767918944899,0.027896996,0.0777897,.1148068661693596,.1936695296317339,.1196351892918412,.1292918474921085,.1861587963007039,.3712446422200219,.3460300480667102,.3487124430423387,11700,32700,1864,1372950,0.001357661
1983,1,1,Ivy Plus,4500,79200,.6658559203182715,.1041666641831398,.2708333432674408,.3472222089767456,.4930555522441864,.1388888955116272,0.125,0.097222224,.1458333283662796,.1319444477558136,.3472222089767456,50200,59500,144,16832,0.008555133
1983,1,2,Other elite schools (public and private),4400,66200,.6635231440792627,0.062937066,.2062937021255493,0.311188817,.4912587404251099,0.171328679,0.087412588,.1031468510627747,.1468531489372253,.1363636404275894,.3758741319179535,50600,57400,572,62785,0.009110456
1983,1,3,Highly selective public,4500,46100,.6154622204734118,0.018939395,.1128787845373154,.2022727280855179,.3545454442501068,.2212121188640595,.1659090965986252,.1371212154626846,.1212121248245239,.1098484843969345,.3613636493682861,39400,43500,1320,133337,0.009899728
1983,1,4,Highly selective private,4400,55100,.6584736929532927,0.039267015,.1387434601783752,0.272251308,.4162303805351257,.2356020957231522,.1413612514734268,0.099476442,.1073298454284668,.1020942404866219,.3926701545715332,44400,48400,382,47659,0.008015275
1983,1,5,Selective public,4600,34400,.5363890854061287,0.006464576,0.043941643,0.099414691,.2123700529336929,0.234908715,.2221542745828629,.1840656995773315,.1465012729167938,.1288547217845917,.3676072359085083,29400,33900,11447,672320,0.017026119
1983,1,6,Selective private,4500,35800,.5524389536699897,0.004618938,0.055427253,.1131639704108238,.2454635500907898,.2358957380056381,.1946552246809006,.1897063702344894,.1342791169881821,.1214120760560036,.3896403908729553,31900,35600,3031,207790,0.014586842
1983,1,7,Nonselective four-year public,4800,25600,.4611295075917514,0.001303781,0.017275099,0.048239894,.1095176041126251,.2121903449296951,.2431551516056061,.2486962229013443,.1864406764507294,.1668839603662491,.3102998733520508,21700,27000,3068,92323,0.033231156
1983,1,8,Nonselective four-year private not-for-profit,4500,23300,.4223210180736943,0.002560819,0.017925736,0.04225352,0.096030727,.1626120358705521,.2240716964006424,.3060179352760315,.2112676054239273,.1895006448030472,.2868117690086365,17000,21900,781,25303,0.030865905
1983,1,9,Two-year (public and private not-for-profit),4700,23700,.4366182556168005,0.001853195,0.015268713,0.038635083,.1004753857851028,.1831439882516861,.2362420409917831,.2716944515705109,.2084441184997559,.1822979599237442,0.290105551,18900,24600,24822,766532,0.03238221
1983,1,10,Four-year for-profit,4700,22100,.4240869425616149,0.00089955,0.011394303,0.029085457,0.081859067,.1691154390573502,.2407796084880829,.3076461851596832,.2005997002124786,.1709145456552506,.2218890488147736,17300,21800,3335,62136,0.053672589
1983,1,11,Two-year for-profit,4600,24200,.4449309620382513,0.001525553,0.012204424,0.041952707,.1167048066854477,.1685736030340195,.2509534657001495,.2723112106323242,.1914568990468979,0.165522501,.2410373687744141,19100,24000,1311,25388,0.051638569
1983,1,12,Less than two-year schools of any type,4500,17800,0.383750094,0,0.002369668,0.007109005,0.040284362,.1208530813455582,.2725118398666382,.3625592291355133,0.203791469,.1706161201000214,.2298578172922134,15100,18400,422,7751,0.054444588
1983,1,13,Attending college with insufficient data,4200,20000,.3966994013708008,0.001581357,0.01065335,0.025218477,0.06658344,.1326674968004227,0.254099041,.3199334144592285,.2267166078090668,.1981689482927322,.2362047433853149,15700,20300,12015,186425,0.064449511
1983,1,14,Not in college between the ages of 19-22,4400,12100,.2856578600921297,0.000697872,0.005465262,0.013225934,0.033968706,0.072275985,.1520435922844192,.2935938714381654,.4481178544429214,.4093817470435699,0.171861471,3600,15600,118933,1325095,0.08975432
1983,2,1,Ivy Plus,12300,89400,0.729550711,.1031746044754982,.3253968358039856,.4365079402923584,0.603174627,.1269841343164444,0.08730159,0.063492067,.1190476194024086,.1111111119389534,.3253968358039856,63200,68300,126,16832,0.007485741
1983,2,2,Other elite schools (public and private),12300,65000,.7064197226143404,0.062397372,.1954022943973541,.3645320236682892,.5336617231369019,.1724137961864471,.1083743870258331,0.095238097,0.090311989,0.08374384,.3793103396892548,54700,60400,609,62785,0.009699769
1983,2,3,Highly selective public,12300,56500,.6504789642468903,0.03068592,.1401925384998322,.2454873621463776,.4115523397922516,.2250300794839859,.1486161202192307,.1022863984107971,0.11251504,.1022863984107971,.3784596920013428,44100,48400,1662,133337,0.012464657
1983,2,4,Highly selective private,12300,50800,.6304900745961709,0.032894738,.1600877195596695,.2631579041481018,.4035087823867798,.1929824501276016,.1535087674856186,.1074561402201653,.1425438523292542,.1293859630823135,.3947368562221527,41600,47200,456,47659,0.009567972
1983,2,5,Selective public,12200,36800,.5510286362709317,0.007791836,0.046322111,.1032954454421997,.2176710218191147,.2512688636779785,.2223890125751495,.1837157756090164,.1249553188681603,.1086568012833595,.3802987933158875,31000,34500,13989,672320,0.020807056
1983,2,6,Selective private,12300,38500,.5608690909244196,0.008779631,0.057945568,.1232074946165085,.2417325079441071,.2431957870721817,.2153936177492142,.1679836064577103,.1316944658756256,.1170617491006851,.4003511965274811,32200,36000,3417,207790,0.016444487
1983,2,7,Nonselective four-year public,12300,27000,0.479097937,0.00203252,0.018292682,0.048018292,.1219512224197388,.2225609719753265,0.254827231,.2400914579629898,.1605691015720367,.1397357732057571,.3307926952838898,23700,27700,3936,92323,0.04263293
1983,2,8,Nonselective four-year private not-for-profit,12300,22700,.4292878039761531,0,0.013017751,0.037869822,0.094674557,.1786982268095017,.2366863936185837,.2982248663902283,.1917159706354141,0.164497048,.3360946774482727,18100,22200,845,25303,0.03339525
1983,2,9,Two-year (public and private not-for-profit),12200,25100,.4552914775650383,0.001848232,0.017025057,0.043859962,.1126355081796646,.1895503848791122,.2515372335910797,.2630175948143005,.1832592785358429,.1580593585968018,.3137373328208923,20900,25700,28135,766532,0.036704273
1983,2,10,Four-year for-profit,12200,23600,.4397486413866536,0.001136687,0.012787724,0.036373969,0.09832339,.1716396659612656,.2577436864376068,.2858766615390778,.1864165961742401,.1608411520719528,.2458084672689438,19400,24200,3519,62136,0.056633835
1983,2,11,Two-year for-profit,12200,23800,.4420897742240559,0.000695894,0.013917885,0.040361866,.1016005575656891,.1913709044456482,.2310368865728378,.2776618003845215,.1983298510313034,0.177453026,0.256089061,19400,25000,1437,25388,0.056601544
1983,2,12,Less than two-year schools of any type,12200,18200,.3780825607980908,0.004056795,0.00811359,0.014198783,0.036511157,.1135902628302574,.2839756608009338,.3407707810401917,.2251521348953247,0.190669373,.2454361021518707,14700,19200,493,7751,0.063604696
1983,2,13,Attending college with insufficient data,12200,21400,.4152088565221808,0.00154136,0.012587772,0.029799623,0.078266829,.1478849053382874,.2567220330238342,.3176057636737824,0.199520469,0.171947256,.2645144760608673,16800,21400,11678,186425,0.062641813
1983,2,14,Not in college between the ages of 19-22,12100,13600,0.30822385,0.000745853,0.005769127,0.014234108,0.038460847,0.08669866,.1723818804179137,.3031667249395036,.3992918817403857,.3641828825239249,0.196716446,6700,16500,111282,1325095,0.083980394
1983,3,1,Ivy Plus,17200,90600,.7005756347069505,.1319444477558136,.2916666567325592,0.4375,.5833333134651184,0.097222224,0.090277776,0.090277776,.1388888955116272,.1388888955116272,.3819444477558136,60800,71000,144,16832,0.008555133
1983,3,2,Other elite schools (public and private),17300,63600,.6913731889319507,0.062593147,.1982116252183914,.3323397934436798,.5126676559448242,.1788375526666641,0.09687034,.1073025315999985,.1043219044804573,0.090909094,.3859910666942596,52500,56600,671,62785,0.010687266
1983,3,3,Highly selective public,17300,54600,.6400880958584583,0.02511774,.1187859773635864,0.223966509,.3788592219352722,.2386185228824616,.1533228605985642,.1229722648859024,.1062271073460579,0.090528518,.4081632792949677,42700,46100,1911,133337,0.014332106
1983,3,4,Highly selective private,17100,53200,.6658405032165154,0.024640657,.1293634474277496,.2422997951507568,.4373716711997986,.2361396253108978,.1211498975753784,.1067761778831482,0.098562628,0.088295691,.4229979515075684,46800,50300,487,47659,0.010218427
1983,3,5,Selective public,17300,36100,.5574735627717397,0.007223942,0.0500516,0.107649639,.2274896800518036,.2535474598407745,.2194272428750992,.1777605712413788,.1217750236392021,.1070046424865723,.3875128924846649,31800,35300,15504,672320,0.023060447
1983,3,6,Selective private,17300,38800,.5793392019737873,0.010523614,0.061088298,.1275667399168015,0.255646825,.2687371671199799,.1981519460678101,.1681211441755295,.1093429177999497,0.095482543,.4093942642211914,34700,37400,3896,207790,0.018749699
1983,3,7,Nonselective four-year public,17300,29100,0.494676994,0.004165702,0.024762787,0.056005552,.1418653130531311,.2258736342191696,.2568849921226502,.2240222096443176,.1513538509607315,.1344596147537231,0.330941916,25200,29100,4321,92323,0.046803072
1983,3,8,Nonselective four-year private not-for-profit,17200,25100,.4525986103853909,0.001154734,0.019630484,0.043879908,.1177829131484032,0.167436495,.2540415823459625,.2829099297523499,.1778291016817093,.1558891385793686,.3452655971050263,20000,24000,866,25303,0.034225191
1983,3,9,Two-year (public and private not-for-profit),17300,25800,.4612650488007245,0.001644737,0.017467106,0.04411184,.1171381548047066,.1940131634473801,.2554934322834015,.2548684179782867,.1784868389368057,.1551644802093506,0.324605256,21700,26200,30400,766532,0.03965914
1983,3,10,Four-year for-profit,17300,24200,.4476364013713932,0.001380834,0.015189175,0.040044188,0.099143885,.1825462579727173,0.261529952,.2720243036746979,.1847555935382843,0.162109911,.2648439705371857,20500,25100,3621,62136,0.058275396
1983,3,11,Two-year for-profit,17200,25400,.4651774995227641,0,0.014015417,0.042046253,.1093202531337738,.1962158381938934,.2733006179332733,.2641906142234802,.1569726765155792,.1366503089666367,.2620882987976074,22600,25400,1427,25388,0.056207657
1983,3,12,Less than two-year schools of any type,17400,18800,.3864178732837254,0,0.004366812,0.021834061,0.069868997,.1048034951090813,.2489082962274551,.3515283763408661,.2248908281326294,.1877729296684265,.2663755416870117,14700,18400,458,7751,0.05908915
1983,3,13,Attending college with insufficient data,17200,22300,0.425637906,0.001428691,0.012774182,0.029750399,0.080426924,.1571560651063919,.2668291330337524,.3088494837284088,.1867383867502213,.1613581031560898,.2780905961990356,17900,22300,11899,186425,0.063827276
1983,3,14,Not in college between the ages of 19-22,17200,14600,.3208398417173245,0.000962455,0.006152162,0.015908812,0.042583908,0.096141691,.1854895756151556,.2969361814727482,.3788486497723828,.3451060976812964,.2108059208341512,8200,17500,105979,1325095,0.079978417
1983,4,1,Ivy Plus,22100,72700,.6889105167022533,0.075862072,.2689655125141144,.4137931168079376,.5862069129943848,0.08275862,0.096551724,0.089655176,.1448275893926621,.1310344785451889,.3862068951129913,62600,69300,145,16832,0.008614544
1983,4,2,Other elite schools (public and private),22000,61300,0.678626385,0.052112676,.1873239427804947,0.318309873,.4830985963344574,.1802816838026047,.1112676039338112,.1225352138280869,.1028169021010399,0.09295775,0.391549289,50700,55500,710,62785,0.011308434
1983,4,3,Highly selective public,21900,50900,.6444845838924016,0.026122823,.1361136585474014,.2282309830188751,.4042163193225861,.2176901996135712,.1466544419527054,.1251145750284195,.1063244715332985,0.094867095,0.416132003,43500,47900,2182,133337,0.01636455
1983,4,4,Highly selective private,21900,51400,.6546897382619172,0.032374099,.1384892016649246,.2571942508220673,.4280575513839722,.2176259011030197,.1205035969614983,.1223021596670151,.1115107908844948,0.093525179,.4406474828720093,46500,50000,556,47659,0.011666212
1983,4,5,Selective public,21900,36500,.5627067886318651,0.006065291,0.049235892,.1098293364048004,.2359517216682434,.2523042261600494,.2216804474592209,.1681631654500961,.1219004541635513,.1079859659075737,0.396384597,32300,35600,16817,672320,0.025013386
1983,4,6,Selective private,21900,39500,.5753983770869096,0.007983577,0.05839416,.1277372241020203,.2561587691307068,.2566149532794952,.2084853947162628,.1612682491540909,.1174726262688637,.1051551103591919,.4299726188182831,33700,36800,4384,207790,0.021098224
1983,4,7,Nonselective four-year public,21900,27900,.4870006569270046,0.002231645,0.021870118,0.053559475,.1316670328378677,.2124525755643845,0.271144837,.2309752255678177,.1537603139877319,.1345681697130203,.3389868438243866,24500,27900,4481,92323,0.048536118
1983,4,8,Nonselective four-year private not-for-profit,21800,25100,.4534976602890211,0.001094092,0.017505471,0.049234137,.1159737408161163,.1892779022455216,.2363238483667374,.2724288702011108,.1859956234693527,.1608315110206604,.3490153253078461,20300,24800,914,25303,0.036122199
1983,4,9,Two-year (public and private not-for-profit),21900,26300,.4676654749286083,0.002495917,0.018087696,0.047638122,.1183865889906883,.1998582631349564,.2630881667137146,.2477120757102966,.1709549129009247,.1496317684650421,0.333374411,22300,26600,32453,766532,0.042337437
1983,4,10,Four-year for-profit,21800,24800,.4559488895822608,0.001856764,0.015384615,0.038726792,.1013262569904327,.1915119290351868,.2702917754650116,0.270822287,.1660477519035339,.1440318375825882,.2602122128009796,20700,25300,3770,62136,0.060673362
1983,4,11,Two-year for-profit,21800,26400,.4716204596760191,0.004103967,0.018467853,0.043775652,.1231190115213394,.2134062945842743,.2455540299415588,0.248290017,.1696306467056274,0.149794802,.2811217606067658,22300,26800,1462,25388,0.057586261
1983,4,12,Less than two-year schools of any type,21800,19600,.3986217150787506,0,0.006741573,0.02247191,0.056179777,.1303370743989945,.2674157321453095,0.350561798,.1955056190490723,.1685393303632736,.2426966279745102,15300,19500,445,7751,0.057411947
1983,4,13,Attending college with insufficient data,21800,22700,.4336837561121776,0.001164532,0.01097987,0.030444186,0.081600398,.1681084632873535,.2744967639446259,.2963733077049255,0.179421067,.1554649770259857,.2821494042873383,18800,22800,12022,186425,0.064487059
1983,4,14,Not in college between the ages of 19-22,21800,15400,.3312214170261107,0.000750669,0.006202898,0.016406073,0.045474748,.1050146678797188,.1956875973278341,.2894422394933822,.3643807445022484,.3314204427767606,.2200152138308891,9300,18400,101243,1325095,0.076404333
1983,5,1,Ivy Plus,26400,88300,0.749717488,.1684782654047012,.3097825944423676,.4293478131294251,0.603260875,.1630434840917587,0.059782609,0.092391305,0.081521742,0.059782609,0.396739125,64700,66200,184,16832,0.010931559
1983,5,2,Other elite schools (public and private),26500,62600,.6965012281567833,0.048407644,.1987261176109314,.3133758008480072,.5031847357749939,.1974522322416306,.1197452247142792,0.084076434,0.095541403,0.086624205,.3770700693130493,52700,55400,785,62785,0.012502986
1983,5,3,Highly selective public,26500,48200,.6408637127022768,0.020816654,.1100880727171898,.2161729335784912,.3819055259227753,.2381905466318131,.1609287410974503,.1164931952953339,0.102481984,0.092473976,.4147317707538605,41900,45500,2498,133337,0.018734485
1983,5,4,Highly selective private,26400,53300,0.670794012,0.022012578,.1320754736661911,.2735849022865295,.4402515590190888,.2201257795095444,.1399371027946472,.1037735864520073,0.09591195,0.086477987,.4229559600353241,47100,50400,636,47659,0.013344804
1983,5,5,Selective public,26400,37200,.5711795802539964,0.007592074,0.049752314,.1073120832443237,.2345466315746307,.2674994468688965,.2229700684547424,.1655718237161636,.1094120144844055,0.094712473,.4191255569458008,33200,36000,18572,672320,0.027623751
1983,5,6,Selective private,26500,40600,.5926358253423479,0.011048614,0.065689035,.1416231393814087,.2786259651184082,.2637605369091034,.1986741721630096,.1542788296937943,.1046605035662651,0.092607476,.4347127377986908,35700,38600,4978,207790,0.02395688
1983,5,7,Nonselective four-year public,26400,28200,.4953963032300861,0.001085776,0.017589577,0.048208468,.1320303976535797,.2323561310768127,.2703582942485809,.2197611331939697,.1454940289258957,.1298588514328003,.3487513661384583,25800,29000,4605,92323,0.049879228
1983,5,8,Nonselective four-year private not-for-profit,26500,25500,.4561758309695854,0.003208556,0.022459893,0.04919786,.1219251304864883,.1839572191238403,.2513369023799896,.2598930597305298,.1828877031803131,.1614973247051239,.3636363744735718,21000,26000,935,25303,0.03695214
1983,5,9,Two-year (public and private not-for-profit),26400,26800,.4765588353942191,0.001909013,0.019031396,0.047960293,.1272871494293213,.2079649865627289,0.26306206,.2362771332263947,.1654086709022522,.1449675410985947,.3449734151363373,23400,27400,34049,766532,0.044419542
1983,5,10,Four-year for-profit,26400,26200,.4700462216106365,0.002973777,0.018383346,0.044065963,.1140848845243454,.2000540643930435,.2754798531532288,0.248445526,.1619356572628021,.1357123553752899,.2670992016792297,22800,26800,3699,62136,0.059530707
1983,5,11,Two-year for-profit,26400,27100,.4782317080559232,0.002081888,0.020124914,0.049965303,0.126301184,.2206800878047943,.2664816081523895,0.216516301,.1700208187103272,.1554476022720337,.2775849997997284,24300,28600,1441,25388,0.056759099
1983,5,12,Less than two-year schools of any type,26500,18600,.3865856276123421,0,0.004255319,0.019148936,0.04893617,.1297872364521027,.2829787135124207,.2957446873188019,.2425531893968582,.2063829749822617,.2276595681905747,15600,21000,470,7751,0.060637337
1983,5,13,Attending college with insufficient data,26400,23400,.4388897343769694,0.001556484,0.013189154,0.033177685,0.092242159,.1685098707675934,.2758253514766693,.2822151184082031,.1812075078487396,.1576144844293594,.2980257272720337,19600,23700,12207,186425,0.065479415
1983,5,14,Not in college between the ages of 19-22,26400,15900,.3399157949100037,0.000777009,0.006910199,0.017498239,0.05012225,.1108946980464137,.2033691046651653,.2824271711307462,.3531867639079402,.3202105143413644,0.232128792,10100,19200,96524,1325095,0.072843079
1983,6,1,Ivy Plus,31300,91000,.7063647077396715,.1421319842338562,.3045685291290283,.4010152220726013,.5279187560081482,.1421319842338562,.1319796890020371,0.09137056,.1065989881753922,0.09137056,.3908629417419434,55800,61500,197,16832,0.011703897
1983,6,2,Other elite schools (public and private),31300,70400,.6759653893931054,0.058050383,.1872946321964264,.3110624253749847,0.474260688,.1861993372440338,.1292442530393601,.1007667034864426,.1095290258526802,.1007667034864426,.3910186290740967,49200,54500,913,62785,0.01454169
1983,6,3,Highly selective public,31300,51100,.6589575025547542,0.026769344,.1213788017630577,.2321232110261917,.4063073098659515,.2346901297569275,.1620828807353973,.1059772670269013,0.090942428,0.080308028,.4114411473274231,44500,47300,2727,133337,0.020451938
1983,6,4,Highly selective private,31400,55500,.6712958852384269,0.035460994,.1602836847305298,.2964538931846619,.4638297855854034,.1957446783781052,.1319148987531662,.1021276563405991,.1063829809427261,0.097872339,.4382978677749634,48100,52600,705,47659,0.014792589
1983,6,5,Selective public,31300,38200,.5764443108091986,0.008395658,0.052159227,.1112183332443237,.2445838302373886,.2668757438659668,.2215681523084641,.1575392037630081,.1094330549240112,0.094909526,.4260072410106659,33800,36700,20725,672320,0.030826095
1983,6,6,Selective private,31300,40200,.5915563172866107,0.010017271,0.066493958,.1385146826505661,.2770293653011322,.2625215947628021,.2069084644317627,.1371329873800278,.1164076030254364,.1006908491253853,.4616580307483673,35700,38900,5790,207790,0.027864671
1983,6,7,Nonselective four-year public,31200,28900,.4997781773677179,0.001297859,0.022496214,0.056240536,.1421155035495758,.2442137151956558,.2448626458644867,.2191217839717865,.1496863514184952,.1300021559000015,.3653471767902374,26200,30100,4623,92323,0.050074196
1983,6,8,Nonselective four-year private not-for-profit,31300,27500,.4780097692380368,0.00406504,0.025406504,0.056910571,.1463414579629898,.1819105744361877,.2459349632263184,.2743902504444122,.1514227688312531,.1300812959671021,.3678861856460571,23200,26400,984,25303,0.038888669
1983,6,9,Two-year (public and private not-for-profit),31200,27600,.4824595805011086,0.002050159,0.020192659,0.052658185,.1350296288728714,.2127390652894974,.2585165798664093,.2285224795341492,.1651922315359116,.1436796188354492,.3607436716556549,24000,28300,35607,766532,0.046452072
1983,6,10,Four-year for-profit,31200,26500,.4727313352397816,0.002052335,0.01821447,0.048742946,.1244227811694145,.2006157040596008,.2578245401382446,.2524371445178986,.1646998524665833,0.140071839,.2639815211296082,22800,26800,3898,62136,0.062733359
1983,6,11,Two-year for-profit,31300,27500,.4856782400017269,0.000661376,0.017857144,0.051587302,.1369047611951828,.2175925970077515,.2466931194067001,.2447089999914169,.1541005223989487,.1395502686500549,.3260582089424133,24300,28700,1512,25388,0.059555696
1983,6,12,Less than two-year schools of any type,31300,20000,.4014209652941384,0,0.004444445,0.02,0.068888888,.1511111110448837,.2377777844667435,.3288888931274414,.2133333384990692,0.188888893,.3199999928474426,15500,20800,450,7751,0.058057025
1983,6,13,Attending college with insufficient data,31200,23800,.4447944437780415,0.001245537,0.014116084,0.038113426,0.092834011,0.185252845,.2628912925720215,.2785850763320923,.1804367750883102,.1557751446962357,.3117993772029877,19900,24200,12043,186425,0.064599705
1983,6,14,Not in college between the ages of 19-22,31200,16900,.3522655249045181,0.000853298,0.008040696,0.020730774,0.05752106,0.122295157,.2045837385784731,.2764139582390676,.3391860875995607,.3064216121286235,.2475987239845628,11000,20200,91410,1325095,0.068983733
1983,7,1,Ivy Plus,36500,86800,.7320990803074031,0.097872339,.3021276593208313,.3957446813583374,.5744680762290955,.1531914919614792,.1106382980942726,0.080851063,0.080851063,0.076595746,.3617021143436432,59700,62500,235,16832,0.013961502
1983,7,2,Other elite schools (public and private),36600,62800,.6883450587127005,0.059273422,.1969407200813294,.3040153086185455,.4780114591121674,0.223709375,.1070745661854744,0.086042061,.1051625236868858,0.099426389,.3843212127685547,50100,54500,1046,62785,0.01666003
1983,7,3,Highly selective public,36500,53000,.6532241740847429,0.020550111,.1163452416658402,.2232058197259903,.3983559906482697,.2393297553062439,.1520708203315735,.1150806173682213,0.095162824,0.08378122,.4356623589992523,43800,47200,3163,133337,0.023721848
1983,7,4,Highly selective private,36500,56700,.6689552637978136,0.033918127,.1578947305679321,.2760233879089356,.4456140398979187,.2292397618293762,.1064327508211136,0.113450289,.1052631586790085,0.087719299,.4397660791873932,46400,50900,855,47659,0.017939948
1983,7,5,Selective public,36500,39200,.5843681862883045,0.007681166,0.05302199,.1152613759040833,.2510204911231995,.2812184393405914,.2127902358770371,.1450204104185104,.1099504008889198,0.096782692,.4438835978507996,35000,37800,22783,672320,0.033887137
1983,7,6,Selective private,36500,41200,.6004408564232689,0.009357455,0.065346226,.1428571492433548,.2893013060092926,.2665314972400665,.1969744265079498,.1369307488203049,0.110262007,0.096693702,.4730193316936493,36800,39700,6412,207790,0.030858078
1983,7,7,Nonselective four-year public,36500,31200,.5003739332132535,0.002294535,0.025448477,0.056320399,.1455986648797989,.2375886589288712,.2553191483020783,.2073425054550171,.1541510224342346,.1332916170358658,0.389653742,26400,30300,4794,92323,0.051926389
1983,7,8,Nonselective four-year private not-for-profit,36400,28100,.4784553472468942,0.00463392,0.035217796,0.062094532,.1380908191204071,.2020389288663864,0.268767387,.2233549654483795,.1677479147911072,0.154772937,0.428174227,22700,27100,1079,25303,0.042643165
1983,7,9,Two-year (public and private not-for-profit),36400,28300,.4905859836069824,0.002084743,0.021253554,0.054880194,0.141085684,.2217409014701843,.2559631764888763,.2199268937110901,.1612833291292191,.1420603692531586,.3794503808021545,25100,29200,36935,766532,0.048184551
1983,7,10,Four-year for-profit,36400,27200,.4769120925176874,0.002930989,0.023181455,0.049826805,.1318944841623306,.2030375748872757,.2544631063938141,.2430055886507034,.1675992608070374,.1430855244398117,.2891020476818085,23100,27700,3753,62136,0.060399768
1983,7,11,Two-year for-profit,36400,33100,0.48739961,0.001319261,0.015171504,0.060026385,.1332453787326813,.2236147820949554,.2638522386550903,.2084432691335678,.1708443313837051,.1418205797672272,0.289577842,24600,29000,1516,25388,0.05971325
1983,7,12,Less than two-year schools of any type,36400,20700,.4100348009477142,0,0.009153318,0.034324944,0.075514875,.1281464546918869,.2494279146194458,.3707093894481659,.1762013733386993,.1487414240837097,.3135011494159699,15900,19700,437,7751,0.056379822
